,Label,名称,Taste,Type
1023,3.0,杜鹃花叶,平、酸,missing
12026,3.0,纤毛萼鱼藤,missing,missing
8389,3.0,菟丝草,missing,missing
5669,3.0,心叶荚蒾根,温、涩,missing
1014,3.0,灯台菜,寒、甘、淡,missing
8390,3.0,偷筋草,missing,missing
9515,3.0,苍耳虫,missing,missing
8394,3.0,鹈鹕油,missing,missing
999,3.0,地瓜果,寒、甘,missing
5678,3.0,仙人杖,平、咸,missing
8395,3.0,鹈鹕毛皮,missing,missing
987,3.0,地膜香,凉、辛、毒,missing
6266,3.0,岩蜈蚣,温、涩、酸,missing
8384,3.0,铁灯台,missing,missing
8438,3.0,网纹灰包,平、辛,missing
1279,3.0,福建排草,凉、辛、酸,missing
11869,3.0,锡矿,毒,肺、心
6376,3.0,银边翠,寒、辛、毒,missing
5409,3.0,乌藨连,寒、涩、甘,missing
1604,3.0,灰叶南蛇藤,平、辛,missing
5412,3.0,文殊兰果,missing,missing
9907,3.0,刀口药,平、涩、辛,missing
5414,3.0,文蛤肉,平、咸,missing
5424,3.0,问题特,平、淡,missing
1585,3.0,火把花,missing,missing
8133,3.0,墙草,平、淡,missing
8851,3.0,醉马草,missing,missing
5428,3.0,网脉山龙眼,missing,missing
11702,3.0,贴生石韦,missing,心、肾
1571,3.0,火油草,平、辛,missing
8140,3.0,润鳞鳞毛蕨,missing,missing
8141,3.0,润肺草,missing,missing
1565,3.0,糕菜,missing,missing
8145,3.0,蕤核,寒、甘,missing
1558,3.0,滚龙草,凉、淡,missing
1556,3.0,割舌罗,missing,missing
8151,3.0,山辛夷,missing,missing
1535,3.0,菰根,寒、甘,missing
8847,3.0,蜘蛛七,missing,missing
1525,3.0,高粱米糠,missing,missing
8157,3.0,山桐子,平、辛,missing
8160,3.0,山藤藤秧,凉、酸,missing
8845,3.0,椆李,平、酸,missing
1516,3.0,高山芹根,missing,missing
6361,3.0,鸭脚茶,平、辛,missing
7436,3.0,滴滴花,平、淡,missing
1612,3.0,灰凤梨,平、辛,missing
6378,3.0,野苎麻,平、淡,missing
8124,3.0,雀舌草,平、辛,missing
1616,3.0,灰锤,平、辛,missing
1714,3.0,红花鹅掌柴,missing,missing
8081,3.0,瓢瓜,平、淡,missing
1702,3.0,红铧头草,寒、淡,missing
8082,3.0,鯆鱼,missing,missing
8086,3.0,七星鱼,missing,missing
8087,3.0,七筋姑,missing,missing
1696,3.0,红筷子冠毛,missing,missing
8089,3.0,七角白蔹,热、辛,missing
6394,3.0,野烟,寒、辛、毒,missing
8097,3.0,青羊角,missing,missing
8098,3.0,青羊肝,missing,missing
8099,3.0,青羊胆,missing,missing
8101,3.0,青头雀,missing,missing
1672,3.0,红皮云杉,missing,missing
8166,3.0,山萝花,missing,missing
1670,3.0,红茄苳,missing,missing
8104,3.0,青钱柳,missing,missing
8105,3.0,青皮树,missing,missing
1661,3.0,红树果,missing,missing
8108,3.0,青龙藤,温、淡,missing
1652,3.0,红小麻,missing,missing
1648,3.0,红叶树子,毒,missing
8112,3.0,秋子梨,missing,missing
8116,3.0,秋海棠,凉、涩、酸,missing
1635,3.0,华鹅耳枥,平、淡,missing
8117,3.0,秋枫,凉、涩、辛,missing
1631,3.0,华南桦,missing,missing
1625,3.0,华山参,热、苦、涩、甘、毒,missing
1623,3.0,华山矾果,missing,missing
8123,3.0,雀瓮,missing,missing
1666,3.0,红沙,missing,missing
8170,3.0,山蓼,凉、酸,missing
8171,3.0,山狸子肉,missing,missing
1486,3.0,钩凝菜,missing,missing
6341,3.0,盐酸树,凉、咸、酸,missing
5506,3.0,小一口血,凉、涩、酸,missing
8226,3.0,水麦冬,missing,missing
1357,3.0,甘土,毒,肺、大肠
1356,3.0,甘蔗皮,寒、甘,missing
1355,3.0,甘蔗滓,寒、甘,missing
9864,3.0,德钦乌头,missing,missing
8227,3.0,水罗伞,平、辛、酸,missing
8228,3.0,水龙,凉、淡,missing
5509,3.0,小叶杨,苦,missing
1342,3.0,公英叶风毛菊,寒、涩、辛、毒,missing
8233,3.0,水菇里,温、涩、麻,missing
8234,3.0,水狗子,凉、咸,missing
1336,3.0,干蕨鸡,凉、涩、辛,missing
6343,3.0,盐麸子,凉、咸、酸,missing
11846,3.0,蜈蚣草根,温、涩、毒,肺、大肠
5516,3.0,小叶爬岩香,辛,missing
8237,3.0,双籽棕,凉、涩、酸,missing
8240,3.0,升药,missing,missing
8241,3.0,少花腰骨藤,missing,missing
8242,3.0,四叶萝芙木,missing,missing
8245,3.0,四棱通,寒、涩、甘,missing
8247,3.0,四季素馨花,凉、涩,missing
6329,3.0,圆叶南蛇藤茎,missing,missing
5528,3.0,小药木,missing,missing
1304,3.0,鲱鱼,missing,missing
1302,3.0,鲱鱼籽,missing,missing
8254,3.0,四孢蘑菇,寒、甘,missing
1296,3.0,榧螺,平、咸,missing
1295,3.0,榧枝叶,missing,missing
8235,3.0,水底龙,凉、淡,missing
8259,3.0,石上莲,凉、涩、酸,missing
8220,3.0,水游草,平、淡,missing
1383,3.0,光叶闭鞘姜,寒、辛,missing
11758,3.0,桐皮,missing,心、肾、肝
1480,3.0,骨螺,平、咸,missing
8178,3.0,山棘豆,寒、辛,missing
8180,3.0,山黄麻,平、涩,missing
8184,3.0,山核桃,missing,missing
8186,3.0,山岗荚,missing,missing
1466,3.0,鬼目,平、酸,missing
5468,3.0,菵米,寒、甘,missing
5470,3.0,温泉,热、甘、辛、毒,missing
1451,3.0,狗核树,凉、辛、淡,missing
8194,3.0,山兵豆,平、涩,missing
8196,3.0,山崩砂,平、涩、酸,missing
5477,3.0,雾水葛,寒、甘、淡,missing
8838,3.0,紫弹树,寒、甘,missing
1379,3.0,光叶山黄麻,寒、甘、淡,missing
6347,3.0,盐肤木皮,寒、酸,missing
8208,3.0,三花枪刀药,凉、涩,missing
1430,3.0,狗牙花,凉、酸,missing
1424,3.0,拐棍竹,寒、甘、淡,missing
8211,3.0,三朵云,missing,missing
1417,3.0,伽果,missing,missing
5486,3.0,蜗牛壳,missing,missing
5488,3.0,微毛柃,平、辛,missing
1405,3.0,刚毛香茶菜,平、辛,missing
6346,3.0,盐肤子,凉、咸、酸,missing
5491,3.0,碗花草,平、辛、酸,missing
1397,3.0,光慈姑,寒、甘、辛、毒,missing
8216,3.0,丝毛毛毡草,missing,missing
1392,3.0,光果南蛇藤,missing,missing
8219,3.0,水榆,missing,missing
8207,3.0,三加,missing,missing
1721,3.0,红孩儿,寒、甘、酸,missing
5725,3.0,西桦,missing,missing
8444,3.0,娃娃鱼,平、咸、辛,missing
6153,3.0,羊奶果,平、酸,missing
8634,3.0,芋,平、辛、毒,missing
5957,3.0,熊尾草,missing,missing
301,3.0,波罗蜜树液,平、涩、淡,missing
300,3.0,波罗蜜叶,missing,missing
8639,3.0,羊奶子,平、涩、酸,missing
297,3.0,波缘假瘤蕨,missing,missing
12352,3.0,紫堇花,温、酸、毒,大肠
8642,3.0,羊角棉,missing,missing
5965,3.0,豨莶果,missing,missing
5966,3.0,豨莶根,missing,missing
12362,3.0,竹叶卷心,missing,missing
8647,3.0,羊吊钟,凉、酸,missing
8648,3.0,羊哀,温、淡,missing
8649,3.0,延羽卵果蕨,missing,missing
5971,3.0,橡实壳,温、涩,missing
8650,3.0,亚黑管菌,missing,missing
6145,3.0,羊舌树,missing,missing
5975,3.0,薰衣草,凉、辛,missing
8657,3.0,杨翠木,missing,missing
8778,3.0,皂柳,凉、涩、辛、酸,missing
258,3.0,白背三七,平、辛、淡,missing
8660,3.0,雨蛙,missing,missing
8664,3.0,鱼胶,missing,missing
251,3.0,白草,寒、甘,missing
8666,3.0,鱼肝油,missing,missing
5979,3.0,鳕鱼骨,missing,missing
243,3.0,白肚,平、辛,missing
8668,3.0,鱼翅,missing,missing
8783,3.0,直立婆婆纳,missing,missing
5952,3.0,溪荪,missing,missing
5951,3.0,锡,寒、甘、毒,missing
322,3.0,变色红菇,平、咸、辛,missing
416,3.0,薄荷露,凉、辛,missing
415,3.0,薄荷脑,凉、辛,missing
414,3.0,薄荷油,凉、辛,missing
8594,3.0,新疆雪莲,热、苦、毒,missing
400,3.0,稗根苗,寒、甘、淡,missing
398,3.0,蓖麻蚕,missing,missing
8596,3.0,腺花香茶菜,涩、辛,missing
392,3.0,鲃鱼,热、甘、毒,missing
8597,3.0,熊油,寒、甘,missing
390,3.0,斑花杓兰,missing,missing
5922,3.0,宿根亚麻,平、淡,missing
383,3.0,斑茅花,missing,missing
8602,3.0,一碗泡,平、辛,missing
8605,3.0,一把香,平、淡,missing
8669,3.0,油鸭,missing,missing
8607,3.0,云雀,missing,missing
366,3.0,菠萝根叶,missing,missing
8614,3.0,云南蕊木,missing,missing
5938,3.0,稀花蓼,missing,missing
5940,3.0,新香草,凉、辛、毒,missing
12323,3.0,珍珠莲根,missing,肝
12325,3.0,柘耳,missing,肺
8786,3.0,斩木橿子,missing,missing
342,3.0,背花疮,凉、辛、淡,missing
339,3.0,扁担蒿,平、辛,missing
8622,3.0,云锦杜鹃,missing,missing
8785,3.0,沼地马先蒿,missing,missing
8626,3.0,牙刷草,平、辛,missing
8628,3.0,玉米黑粉,寒、甘,missing
8784,3.0,沼生柳叶菜,平、淡,missing
5932,3.0,猩猩花,寒、辛,missing
8670,3.0,油桐,寒、甘、辛、毒,missing
5980,3.0,鳕鱼鳔,missing,missing
8677,3.0,岩山枝,寒、甘、辛,missing
97,3.0,白云瓜梗,missing,missing
96,3.0,白云瓜花,missing,missing
95,3.0,白云瓜皮,missing,missing
94,3.0,白云瓜叶,missing,missing
91,3.0,白芷叶,平、辛,missing
87,3.0,白猪栗,missing,missing
85,3.0,白猪母菜,寒、甘、淡,missing
8729,3.0,野辣蓼,平、酸,missing
6068,3.0,玉米油,missing,missing
59,3.0,巴巴花,平、淡,missing
8764,3.0,止咳草,凉、涩、辛,missing
6074,3.0,玉芙蓉,寒、甘,missing
6078,3.0,幼油草,凉、淡,missing
44,3.0,八股绳,missing,missing
9608,3.0,藏角蒿,missing,missing
8745,3.0,硬九子连环草,平、辛,missing
8748,3.0,雁脂,missing,missing
8763,3.0,止泻木,missing,missing
8762,3.0,中华补血草,missing,missing
8751,3.0,榆蘑,missing,missing
8752,3.0,楹树,平、涩、淡,missing
8761,3.0,中华胡枝子,missing,missing
22,3.0,矮杨梅果,凉、涩、酸,missing
21,3.0,矮杨梅皮,凉、涩、酸,missing
8754,3.0,蝤蛴,平、辛,missing
8755,3.0,鹦哥花藤,温、涩,missing
8760,3.0,中华莛子藨,missing,missing
9613,3.0,穿根藤,missing,missing
6095,3.0,羽萼,平、辛,missing
6097,3.0,优若藜,寒、淡,missing
8747,3.0,椬梧,平、涩、酸,missing
418,3.0,薜荔汁,missing,missing
8722,3.0,野兔骨,missing,missing
8721,3.0,野兔毛,missing,missing
6139,3.0,羊屎条花,missing,missing
223,3.0,白鹤菌,平、辛,missing
8680,3.0,药老,missing,missing
6138,3.0,羊屎条叶,missing,missing
8682,3.0,洋葱,missing,missing
205,3.0,白花苋,寒、辛,missing
203,3.0,白花猪母菜,寒、甘、淡,missing
8773,3.0,竹节菜,寒、淡,missing
8685,3.0,圆叶野扁豆,凉、淡,missing
8686,3.0,圆叶娃儿藤,missing,missing
6131,3.0,羊蹄叶,寒、甘,missing
8692,3.0,鸳鸯,missing,missing
8693,3.0,莠狗尾草,凉、淡,missing
179,3.0,白淋草,凉、淡,missing
103,3.0,白叶火草,平、淡,missing
6127,3.0,羊血,平、咸,missing
6013,3.0,一把蔑,寒、辛、酸,missing
8698,3.0,烟胶,missing,missing
6015,3.0,云支花,平、涩、酸,missing
151,3.0,白千层叶,凉、辛,missing
6119,3.0,阳遂足,温、咸,missing
6026,3.0,云南小阴地蕨,寒、甘、辛,missing
8771,3.0,竹鼠油,missing,missing
8708,3.0,银叶柳,missing,missing
9605,3.0,豉虫,毒,心、脾
8713,3.0,野樱花,平、辛,missing
8770,3.0,竹叶吉祥草,凉、涩,missing
8717,3.0,野苋菜,寒、甘、淡,missing
8718,3.0,野席草,平、辛,missing
8766,3.0,左黑果,missing,missing
171,3.0,白马鬃铃花,温、酸、毒,missing
5726,3.0,西归芹根,missing,missing
8591,3.0,喜鹊肉,missing,missing
8588,3.0,锈毛络石,missing,missing
12129,3.0,燕窠土,毒,脾
5788,3.0,须叶藤叶,missing,missing
5789,3.0,须叶藤,missing,missing
756,3.0,大叶樱叶,missing,missing
754,3.0,大叶樟,凉、辛,missing
752,3.0,大叶紫薇,missing,missing
12136,3.0,岩椒,missing,missing
747,3.0,大鱼鳅串,平、淡,missing
8482,3.0,小灰包,平、辛,missing
744,3.0,大粘药,凉、涩、辛,missing
743,3.0,大种鹅儿肠,平、辛,missing
737,3.0,丁锅树叶,平、涩,missing
8486,3.0,小黄构,平、淡,missing
5803,3.0,香雪兰,missing,missing
8491,3.0,小花琉璃草,missing,missing
717,3.0,藏荆芥,凉、辛,missing
5806,3.0,香石藤果,温、咸、酸,missing
706,3.0,糙苏,平、辛,missing
8494,3.0,小黑菇,温、咸、涩,missing
704,3.0,糙叶树皮,missing,missing
6205,3.0,岳桦,missing,missing
8496,3.0,小果野葡萄,平、涩,missing
8498,3.0,小果千金榆,平、淡,missing
691,3.0,醋林子,温、酸,missing
5814,3.0,香蓼,平、辛,missing
679,3.0,慈竹根,missing,missing
678,3.0,慈竹花,missing,missing
677,3.0,慈竹沥,寒、甘,missing
675,3.0,慈竹茹,寒、甘,missing
8475,3.0,小鹭鸶兰,平、淡,missing
5785,3.0,细葛缕子,missing,missing
778,3.0,大叶刺篱木叶,missing,missing
5773,3.0,细叶谷木,missing,missing
866,3.0,大花活血丹,平、辛,missing
865,3.0,大花剪秋罗,寒、甘,missing
862,3.0,大花美人蕉,寒、甘、淡,missing
6246,3.0,油杉,平、淡、酸,missing
858,3.0,大画眉草花,平、淡,missing
857,3.0,大黄,missing,大肠、胃、脾、肝
853,3.0,大黄树,missing,missing
6243,3.0,油桐子,寒、甘、辛、毒,missing
8449,3.0,腽肭脐,missing,missing
8450,3.0,舞草,平、涩,missing
6242,3.0,油头草,平、辛,missing
845,3.0,大蕉皮,寒、涩、甘,missing
844,3.0,大脚菇,温、淡,missing
840,3.0,大金银花,寒、甘,missing
674,3.0,慈竹笋,missing,missing
8454,3.0,小叶小羽藓,missing,missing
827,3.0,大麻叶佩兰,平、辛,missing
8807,3.0,猪肚子,平、辛、毒,missing
825,3.0,大马哈鱼籽,missing,missing
823,3.0,大麦苗,寒、甘、辛,missing
5748,3.0,西伯利亚青兰,missing,missing
8463,3.0,小乌泡,凉、咸,missing
8466,3.0,小松藻,missing,missing
801,3.0,大树跌打,热、辛、毒,肺、肾
800,3.0,大树皮,平、涩,missing
797,3.0,大桫椤,平、涩,missing
6223,3.0,鱼香草,凉、辛,missing
5766,3.0,线叶蓟,温、酸,missing
6222,3.0,鱼香根,凉、辛,missing
784,3.0,大雪上一枝蒿,热、辛、毒,missing
829,3.0,大麻漆,missing,missing
8500,3.0,小飞扬草,凉、涩、酸,missing
672,3.0,催产草,凉、淡、毒,missing
670,3.0,红椋子,平、辛,missing
8549,3.0,细穗爵床,missing,missing
8550,3.0,细梗胡枝子,missing,missing
8553,3.0,星色草,凉、淡,missing
8554,3.0,信石,热、辛、毒,missing
522,3.0,刺黄柏叶,missing,missing
8557,3.0,香苏草,凉、辛,missing
8558,3.0,香水月季,凉、涩,missing
513,3.0,刺楸茎,平、辛,missing
5876,3.0,绣球防风根,missing,missing
6181,3.0,亚泵礴,凉、涩、酸,missing
508,3.0,刺山茶果,温、涩、酸,missing
507,3.0,刺榆叶,寒、淡,missing
8794,3.0,栉叶蒿,missing,missing
502,3.0,苍耳花,missing,missing
537,3.0,参条,missing,missing
8562,3.0,香蕉,寒、涩、甘,missing
8793,3.0,钟萼木,missing,missing
478,3.0,长白鱼鳞松,missing,missing
475,3.0,长柄秋海棠,寒、酸,missing
471,3.0,长梗石柑,missing,missing
466,3.0,长松,missing,missing
8573,3.0,绣球藤,平、辛、淡,missing
456,3.0,叉枝藻,missing,missing
8575,3.0,夏腊梅,missing,missing
8577,3.0,雪兔,missing,missing
443,3.0,川黔鸭脚木,苦,missing
442,3.0,川素馨,missing,missing
5906,3.0,旋覆花根,温、咸,missing
12286,3.0,鹰不泊薳,missing,missing
8584,3.0,象牙草,missing,missing
8566,3.0,香草兰,missing,missing
420,3.0,薜荔,凉、酸,missing
8548,3.0,细穗石松,凉、淡,missing
5865,3.0,虾蟆胆,missing,胆
668,3.0,朝鲜梾木枝,平、辛,missing
5818,3.0,香胶木叶,平、辛,missing
5819,3.0,香胶木根皮,平、淡,missing
664,3.0,楮茎,missing,missing
5826,3.0,香根芹根,missing,missing
9737,3.0,大叶菜,温、涩,肺
5830,3.0,香榧草,平、咸,missing
639,3.0,粗榧根,平、涩、淡,missing
8515,3.0,兴安薄荷,凉、辛,missing
8516,3.0,向日葵,平、淡,missing
5835,3.0,香柏,苦,missing
8517,3.0,纤枝山柑,涩、酸、毒,missing
8521,3.0,西南山茶,平、淡,missing
8524,3.0,西瓜黑霜,missing,missing
5867,3.0,虾壳钱,missing,missing
607,3.0,秤杆草,凉、涩、酸,missing
8527,3.0,西藏羊耳兰,涩、酸、臭、腥,missing
598,3.0,翅茎蜂斗草,missing,missing
5844,3.0,咸酸蔃,平、辛、酸,missing
5847,3.0,狭叶香茶菜,missing,missing
587,3.0,臭冷杉,missing,missing
5849,3.0,狭叶桃叶珊瑚,平、辛,missing
8531,3.0,西北莸,missing,missing
8536,3.0,苋菜,寒、甘,missing
8537,3.0,线叶金鸡菊,平、辛,missing
5858,3.0,虾子花叶,missing,missing
569,3.0,唇香草,凉、辛,missing
563,3.0,草地早熟禾,missing,missing
558,3.0,草金杉,凉、淡,missing
8541,3.0,细叶乌蔹莓,寒、淡,missing
8525,3.0,西藏野樱桃,平、辛,missing
8074,3.0,普洱茶,missing,missing
8844,3.0,掌裂秋海棠,平、酸,missing
1725,3.0,红骨参,温、淡,missing
7699,3.0,蛤蜊肉,平、咸,missing
7701,3.0,槐叶苹,寒、辛,missing
7702,3.0,鲎,凉、温、咸、涩,missing
7704,3.0,蝗虫,平、咸,missing
2570,3.0,荚蒾,寒、酸,missing
2569,3.0,荚蒾根,寒、涩、辛,missing
7707,3.0,九连灯,missing,missing
2566,3.0,剑皮树菌,missing,missing
11230,3.0,母猪藤,热、辛、毒,肾
7709,3.0,见血住,凉、涩、酸,missing
2560,3.0,姜黄草,平、辛,missing
5053,3.0,土荆皮,missing,missing
7713,3.0,甲鱼头,missing,missing
7714,3.0,江篱,missing,missing
5044,3.0,土千年健,温、酸,missing
7718,3.0,尖头蚱蜢,平、辛,missing
2545,3.0,荆芥根,missing,missing
7721,3.0,尖顶地星,平、辛,missing
7722,3.0,吉笼草,凉、辛,missing
5058,3.0,土红苓,凉、酸,missing
2535,3.0,降龙草,寒、甘,missing
7726,3.0,角花翠雀,热、辛,missing
10095,3.0,飞蝗,missing,missing
2523,3.0,金匙叶草,凉、辛,missing
7729,3.0,鸡腰果,平、淡、毒,missing
2516,3.0,金刚大,凉、辛、毒,missing
7732,3.0,鸡腿堇菜,寒、淡,missing
2511,3.0,金瓜,missing,missing
2510,3.0,金瓜草,毒,missing
7735,3.0,鸡卵草,missing,missing
7719,3.0,尖舌苣苔,平、咸,missing
2506,3.0,金花茶花,平、涩,missing
5043,3.0,土千年健叶,凉、涩,missing
7692,3.0,黑果,平、涩,missing
2686,3.0,蓟罂粟根,missing,missing
2685,3.0,蓟罂粟子,missing,missing
2684,3.0,嫁（虫戚）,寒、碱,missing
11171,3.0,马骝卵,凉、麻,missing
7659,3.0,黄泡子,平、涩、酸,missing
2678,3.0,锦香草叶,missing,missing
5005,3.0,鲥鱼鳞,missing,心、肝
2669,3.0,锯齿草,平、淡,missing
5007,3.0,鲨鱼油,missing,missing
2665,3.0,锯鲨翅,missing,missing
7664,3.0,黄莲花,寒、涩、酸,missing
5012,3.0,鲨鱼骨,平、咸,missing
7666,3.0,黄精叶钩吻,凉、辛、毒,missing
6558,3.0,中华石楠果,missing,missing
7694,3.0,黑豆衣,missing,missing
7668,3.0,黄槿,寒、甘、淡,missing
2643,3.0,假刺藤,平、酸,missing
5021,3.0,穗花杉根,missing,missing
7676,3.0,黄花补血草,凉、淡,missing
7677,3.0,黄葛树,凉、平、涩、辛,missing
7678,3.0,黄多孔菌,温、咸,missing
5024,3.0,鮹鱼,missing,missing
2628,3.0,剪红纱花,寒、甘、淡,missing
2622,3.0,接骨风,凉、涩、辛,missing
6555,3.0,中华绣线梅,平、辛,missing
7684,3.0,猴骨,平、酸,missing
10108,3.0,福建胡颓子叶,平、涩、酸,missing
2602,3.0,菊苣,苦,missing
7689,3.0,黑龙串筋,平、涩、辛,missing
7691,3.0,黑汉条,平、涩、酸,missing
7669,3.0,黄花岩松,平、辛,missing
5071,3.0,土大香,热、辛、毒,missing
2499,3.0,金鸡勒,missing,胆、肝
7739,3.0,鸡蛋壳,平、淡,missing
5132,3.0,田葱,平、咸,missing
7802,3.0,榉树,苦,missing
2369,3.0,鸡桑根,寒、甘、辛,missing
2365,3.0,鸡屎藤果,missing,肺
7805,3.0,锦鸡,missing,missing
7806,3.0,聚头蓟,苦、甘,missing
7809,3.0,嘉兰,missing,missing
7811,3.0,箭叶蓼,平、涩、酸,missing
7813,3.0,鲫鱼藤,missing,missing
7815,3.0,鲸蜡,missing,missing
2345,3.0,鸡爪花,平、辛,missing
7816,3.0,蠘,missing,missing
2342,3.0,鸡爪芹,平、淡,missing
2328,3.0,角果木,missing,missing
7795,3.0,假地豆,凉、淡,missing
2327,3.0,角果木子油,missing,missing
2311,3.0,吉龙草,凉、辛,missing
7832,3.0,宽穗兔耳风,平、涩、辛,missing
7833,3.0,阔叶箬竹,寒、甘,missing
2306,3.0,尖苞柊叶根,寒、甘、淡,missing
6495,3.0,榆耳,missing,missing
7835,3.0,蛞蝓,missing,missing
6492,3.0,榆拟层孔菌,missing,missing
7836,3.0,棵麻,凉、涩,missing
2295,3.0,尖叶子打虫药,missing,missing
2294,3.0,尖嘴林檎果,missing,missing
6491,3.0,榆皮涎,missing,missing
7838,3.0,六月雪,凉、辛、淡,missing
