Label,名称,Taste,Type
0.0,假百合,平、温、苦、甘、辛,肺、胃、脾、肝
0.0,箭叶橐吾,温、辛,心、胃
0.0,华南苏铁,寒、苦,肺
0.0,海浮石,寒、平、咸、毒,肺、肾、肝
0.0,豪猪肉,寒、甘,大肠、肝
0.0,红娘子,平、苦、辛、毒,胃、肝
0.0,黑嘴蒲桃,温、涩、甘,肺、脾
0.0,蒿雀,温、甘,脾、肾
0.0,箭毒羊角拗,寒、苦、毒,心、膀胱
0.0,黄冠菊,寒、苦、毒,胃、肝
0.0,海南马兜铃,凉、甘,肝
0.0,寄居蟹,温、甘、辛,missing
0.0,红花鹿蹄草,温、苦,肾、肝
0.0,绢毛高翠雀花,寒、苦,肺
0.0,豪猪肚,寒、甘,肾、肝
0.0,酒酿,温、甘、辛,肺、胃、脾
0.0,黑刺蕊草,温、甘,肺、胃、肝
0.0,胡萝卜子,凉、苦,肺、大肠
0.0,黑水当归,平、苦、甘,脾、肾
0.0,活血连,温、辛、毒,肝
0.0,金刚口摆,凉、甘,胆、肝
0.0,金沸草,温、咸,大肠、脾
0.0,黑升麻,温、甘、辛,肺、膀胱
0.0,淮草,凉、苦,肝
0.0,寒莓叶,平、酸、毒,肾
0.0,金顶蘑,温、甘,肺、脾
0.0,花斑裸胸鳝血,平、苦、咸,肺、心
0.0,胡桃壳,平、苦,心、肝
0.0,节节花,寒、甘,心、小肠、胃
0.0,矩形叶鼠刺,温、苦,心
0.0,井底泥,寒、甘、淡,心、肝
0.0,井口边草,凉、甘、淡,大肠、肝
0.0,红对节子,平、涩、毒,肾、肝
0.0,九牯牛,温、甘、辛,missing
0.0,海州蒿,凉、苦、辛,肺、膀胱、肝
0.0,九龙根,温、苦、甘、毒,脾、肝
0.0,黄脚三趾鹑,温、咸、甘,脾、肾、肝
0.0,剑叶铁角蕨,温、甘,missing
0.0,姜芋,凉、甘、淡,肺、大肠、肝
0.0,浆水,凉、温、甘、酸、毒,大肠、胃
0.0,金花菜,平、涩、甘,大肠
0.0,尖连蕊茶根,温、甘,脾
0.0,萼果香薷,温、辛、毒,肺
0.0,鹅肠草,平、甘、淡、酸,肺、大肠
0.0,葎草花,寒、甘,肺
0.0,龙须菜,寒、甘、毒,脾
0.0,绿蒿,平、甘、酸,胃、肾
0.0,米露,平、甘,肺、胃、脾
0.0,大蓑衣藤根,温、辛,肺、脾
0.0,大果山香圆,温、辛,肝
0.0,钝叶酸模,凉、苦、辛,肺、心、胃、脾
0.0,滇古菜,凉、苦,心
0.0,蔓生莠竹,凉、辛,肺、大肠、膀胱
0.0,蓝花茶,温、甘、辛,missing
0.0,毛芋头薯蓣,温、甘,肾、肝
0.0,倒扣草,寒、凉、平、苦、甘、辛、淡、酸、毒,肺、大肠、膀胱、肝
0.0,花血藤,温、苦、甘,missing
0.0,密叶苔草,凉、苦,心、膀胱
0.0,吊干麻,寒、凉、苦、辛、毒,肺、肾、肝
0.0,木苹果,平、甘,胃、脾
0.0,鲢鱼,温、甘,胃、脾
0.0,还阳草根,凉、甘,脾、肝
0.0,大条丽金龟,寒、苦、咸,肺、心、肝
0.0,达氏鲟鳔,平、咸、甘,肾、肝
0.0,合萌叶,寒、甘,肝
0.0,黎豆,温、苦、甘,肺、脾
0.0,茅膏菜根,平、涩、甘、毒,脾、肾
0.0,綟木,温、甘,missing
0.0,大麦,寒、凉、平、咸、甘、毒,胃、脾
0.0,地柏枝,平、甘、辛、淡、毒,肺、胆、肝
0.0,李寄生,平、苦、辛,心、肾、肝
0.0,茴香根,温、甘、辛,missing
0.0,茴香茎叶,温、甘、辛,missing
0.0,鹿角胶,温、咸、甘,肾、肝
0.0,短葶仙茅,平、苦,膀胱、肾
0.0,河豚,温、甘、毒,肾、肝
0.0,河豚目,温、甘、毒,肝
0.0,河豚鱼肝油,温、甘、毒,missing
0.0,河豚子,温、甘、毒,心
0.0,鹿骨,温、甘,肾
0.0,鹿胆,寒、甘,心、肝
0.0,隆萼当归根,温、甘、辛,missing
0.0,狐肉,温、甘,心、胃、脾、肾
0.0,狐四足,寒、甘,大肠
0.0,垫状女蒿,平、辛,肺
0.0,大叶山楝,温、辛,肾、肝
0.0,菱,凉、甘,胃、脾
0.0,毒参,温、辛、毒,心、肝
0.0,理石,寒、甘、辛、毒,胃
0.0,虎尾轮根,温、甘,肺、心、胃、肾、肝
0.0,梨蒴曲柄藓,温、辛,肺、肾
0.0,硫黄菌,温、甘,missing
0.0,裂果卫矛,温、苦、甘,missing
0.0,何首乌,温、苦、涩、甘,肾、肝
0.0,大竹蛏壳,寒、苦、咸,肾、肝
0.0,滇岩黄芪,温、甘,肺、脾
0.0,木本胡枝子皮,温、苦、辛,胃
0.0,红背叶,凉、甘,肺、大肠、膀胱
0.0,红花岩黄芪,温、甘,肺、心、脾、肾
0.0,马甲子叶,凉、苦,心、肝
0.0,马刀肉,寒、甘,脾、肝
0.0,单根木,温、苦、辛、毒,大肠、胃、肝
0.0,木竹子油,凉、甘、酸,胃
0.0,木竹子,凉、甘,脾
0.0,木虾公,凉、甘、淡,肺、胃
0.0,木奶果,凉、甘,肺、脾
0.0,红毛鸡,温、甘,肝
0.0,美冠兰,平、涩,肝
0.0,红花雪莲花,温、甘,missing
0.0,木兰寄生,温、苦、甘,肾、肝
0.0,木瓜核,温、苦、酸,心、大肠
0.0,木半夏叶,温、涩、甘,missing
0.0,红芪,温、甘,肺、脾
0.0,红曲,温、甘、毒,大肠、胃、脾、肝
0.0,马鹿花,平、涩、甘,小肠、脾
0.0,毛叶木通,平、甘、淡,膀胱、肝
0.0,大花金挖耳,寒、苦,肾、肝
0.0,盾叶木,平、甘、辛,脾、肝
0.0,滇西北黄芪,平、甘,肺、脾
0.0,钝形凹顶藻,寒、咸,肺、肾
0.0,木槿根,凉、甘,肺、大肠、肾
0.0,膜叶星蕨,寒、苦,心、膀胱、肾、肝
0.0,红花青藤,温、甘、辛,missing
0.0,大鲵肉,寒、咸、甘,脾、肝
0.0,棉毛紫菀,寒、苦,肺、心、胃
0.0,螺蛳,寒、甘,膀胱
0.0,迭裂黄堇,寒、苦、涩、毒,心、胃、肝
0.0,红椽木子,温、甘,missing
0.0,露兜竻心,寒、甘,心、肝
0.0,露兜竻花,寒、甘,膀胱、肝
0.0,毛地锦,寒、苦、辛,心、肝
0.0,红地榆,温、苦、涩,大肠、胃、脾
0.0,鳢鱼,凉、甘,肺、胃、脾、肾
0.0,鼺鼠,温、甘,肾、肝
0.0,大苞叶千斤拔,寒、苦、辛,大肠、胃、脾
0.0,红枫荷,温、甘,missing
0.0,马鬃参,温、苦、甘,missing
0.0,蒙古芯芭,missing,膀胱、肾、肝
0.0,红梗草,温、苦、甘,肾、肝
0.0,红果冬青,凉、甘,脾
0.0,马蹄细辛,温、辛,肺
0.0,倒卵叶紫麻,平、苦,肾、肝
0.0,马乳,凉、甘,心、脾
0.0,毛叶瘦量草,平、辛,肝
0.0,倒卵叶伏石蕨,凉、苦、甘,肺、肝
0.0,大羽藓,missing,missing
0.0,马骨,寒、甘,脾、肾
0.0,篱栏子,凉、甘、淡,肺、脾
0.0,土色牛肝菌,温、甘,missing
0.0,鹿茸,温、咸、甘,肾、肝
0.0,胡颓子叶,温、酸,肺
0.0,海底柏,凉、甘、碱,肺、心、肝
0.0,单叶吴萸,凉、苦,肝
0.0,林茜草,寒、苦,肝
0.0,海金沙,寒、甘、淡、毒,小肠、膀胱、脾
0.0,海金沙草,寒、甘、毒,小肠、膀胱、肝
0.0,吊罗山萝芙木,平、淡,肾
0.0,龙珠子,寒、苦、毒,心
0.0,地筋,寒、平、甘、毒,肺、胃
0.0,海龙,温、咸、甘,肾、肝
0.0,海马,温、咸、甘,肾、肝
0.0,骆驼肉,温、甘,脾
0.0,海鳗,温、甘,肺、肾、肝
0.0,硫磺菌,温、甘,胃、脾
0.0,六月雪叶,凉、苦、毒,肝
0.0,滇刺黄柏,寒、苦,肺、大肠、脾
0.0,荔枝核,温、苦、甘,脾、肾、肝
0.0,绿花阔蕊兰,寒、苦,心、肝
0.0,海牛,温、咸,肾
0.0,荔枝,温、甘、酸,脾、肝
0.0,栎叶槲蕨,温、苦,肾
0.0,栾樨,温、甘,missing
0.0,大孢硬皮马勃,平、辛,肝
0.0,亮叶桦皮,温、甘、辛,missing
0.0,骆驼脂,温、甘,心、肝
0.0,林檎,温、甘、酸、毒,肺、心、肝
0.0,莲叶桐,温、辛,肾、肝
0.0,鹿寿草,平、苦、毒,肺、肾、肝
0.0,鹅肉,凉、平、甘、毒,肺、脾、肝
0.0,峨嵋耳蕨,凉、甘,肺、胃
0.0,鹅黄报春,温、咸、涩,肺、肾
0.0,黄鳝藤,温、涩、甘,胆、肝
0.0,大黄茎,寒、苦、酸、毒,大肠
0.0,斗蓬草,平、酸,肾、肝
0.0,黄蜀葵茎,寒、甘,肝
0.0,黄蜀葵子,寒、甘,胃、膀胱、肾
0.0,罗勒,温、甘、辛,肺、大肠、胃、脾
0.0,罗汉松实,温、甘,missing
0.0,罗汉松根皮,温、苦、甘,missing
0.0,吕宋荚蒾,温、苦、辛,肝
0.0,绿蟾蜍花,温、辛,肾、肝
0.0,罗汉果,凉、甘,肺、脾
0.0,丽江高山耳蕨,平、涩,心、肝
0.0,黄羊肉,温、甘,肺、肾
0.0,黄羊油,温、甘,脾
0.0,轮叶马先蒿,温、苦、甘,missing
0.0,淡黄香薷,温、辛、香、毒,心、大肠、膀胱
0.0,炉甘石,平、温、甘、毒,肺、脾、肝
0.0,大毛红花,凉、辛、毒,肺、心
0.0,栗柄凤尾蕨,凉、甘,肝
0.0,海鳝,温、甘、辛、毒,missing
0.0,吕氏裸胸鳝,温、苦、涩,肺、心、脾、肾
0.0,留师蜜,寒、甘,心、胃
0.0,簝叶竹根,凉、甘、毒,脾、肝
0.0,多齿蛇鲻,温、咸、甘,脾、肾
0.0,丽江翠雀花,温、苦、毒,肺
0.0,绿豆芽,凉、甘,三焦、胃
0.0,厚朴果,温、甘,missing
0.0,绿豆花,寒、甘,胃、脾
0.0,绿豆粉,寒、甘,胃、肝
0.0,绿豆,寒、甘,心、胃
0.0,鹿脂,温、甘,肺、脾、肝
0.0,鹿靥,温、咸,肾
0.0,鹿药,温、苦、甘,肾、肝
0.0,大香附子,平、苦、甘、辛,肺、心
0.0,丽江假露珠草,寒、苦、辛,肺
0.0,吕宋楸毛,平、淡、毒,大肠、胃、脾
0.0,鹿衔草,温、苦、甘,肾、肝
0.0,鹿尾,温、咸、甘,肾、肝
0.0,胡桃花,温、苦、甘,missing
0.0,多裂黄檀,温、辛,肾
0.0,大乌泡根,平、咸、酸,心、大肠、肝
0.0,胡桃油,温、甘、辛,missing
0.0,鹿髓,温、甘,肾
0.0,鹿肉,温、甘,脾、肾
0.0,地石榴花,温、涩,肾
0.0,鹿血,温、咸、甘,肾、肝
0.0,绿结鸡骨,温、咸、甘,肾、肝
0.0,大黄蜂子,凉、甘、毒,心、脾
0.0,萝藦子,温、甘、辛,肺、心、肾
0.0,铃兰,温、苦、甘、毒,missing
0.0,铃当子,寒、甘,脾
0.0,蓝剑麻,温、辛,肾
0.0,老鼠竻,寒、淡,肝
0.0,鸐雉,平、甘、毒,肺、脾
0.0,海燕,温、咸,胃、肾
0.0,披麻草根,凉、苦、麻、毒、剧毒,missing
0.0,单子麻黄,温、苦、辛,肺、膀胱
0.0,栗寄生,温、苦、甘,肾、肝
0.0,驴阴茎,温、咸、甘、毒,肾、肝
0.0,痢止蒿,寒、苦,大肠、肝
0.0,海州骨碎补,温、苦,肾
0.0,单叶新月蕨,凉、涩、甘,心、大肠、胃
0.0,核桃楸果仁,温、甘,missing
0.0,狸肉,温、甘,大肠、胃、脾
0.0,多节青兰,凉、苦,肝
0.0,荷苞花根,甘,肺、大肠
0.0,梨,凉、甘、酸、毒,肺、心、胃、肝
0.0,多叶勾儿茶,凉、苦、甘,肺
0.0,滇大萼虎耳草,寒、苦、辛、毒,胃、脾、肝
0.0,狼膏,温、咸、甘,肺、胃、脾
0.0,大叶白蜡,寒、苦,大肠、肝
0.0,龙珠根,寒、苦,大肠
0.0,海松子,温、甘,肺、大肠、肝
0.0,松叶,温、苦,心、脾
0.0,蚺蛇肉,温、甘,肝
0.0,松球,温、苦、甘,肺、大肠
0.0,白粱米,寒、甘,胃、脾
0.0,五加果,温、苦、甘,missing
0.0,五谷虫,寒、咸、甘,胃、脾
0.0,刺参,温、苦、甘,missing
0.0,刺果甘草,温、甘、辛,missing
0.0,五倍子苗,温、酸,肺
0.0,鼬鼠肉,温、甘,肺、肾
0.0,鼬瓣花根,温、甘、辛,missing
0.0,无漏子,温、甘,肺、脾
0.0,萱草根,凉、甘、毒,膀胱、脾、肝
0.0,无花果,凉、甘,肺、大肠、胃
0.0,鳙鱼头,温、甘,missing
0.0,刺糖,温、甘、酸,missing
0.0,刺鸭脚木,温、甘、辛,missing
0.0,长春七,温、甘、辛,missing
0.0,鳙鱼,温、甘,胃、脾
0.0,象皮,温、咸、甘,心、脾
0.0,礜石,热、甘、辛、毒,肺、脾
0.0,中华鼢鼠,寒、甘、辛,胃、肝
0.0,草苁蓉,温、咸、甘,missing
0.0,狭基巢蕨,凉、苦,心、膀胱、肝
0.0,熊肉,温、甘,脾、肾
0.0,臭威灵,温、甘、辛,missing
0.0,蚕砂,温、甘、辛,missing
0.0,熊脂,温、甘,脾
0.0,白茅花,温、甘,missing
0.0,腰子草,温、甘,missing
0.0,五色梅花,凉、甘、淡,肺、肾、肝
0.0,小叶金花草,寒、苦、甘,胃、膀胱
0.0,樱桃枝,温、甘、辛,胃、脾
0.0,樱桃,温、甘、毒,胃、脾、肾
0.0,樱额,温、涩、甘,大肠、胃、脾
0.0,鹦鹉,温、咸、甘,肺
0.0,莼,寒、甘,脾、肝
0.0,白马阴茎,温、咸、甘,肾
0.0,喜马拉雅紫茉莉,温、甘、辛,脾、肾
0.0,鹬肉,温、甘,胃、脾
0.0,五灵脂,温、苦、甘,脾、肝
0.0,鹰头,咸、甘,大肠、肝
0.0,蛏,温、甘,missing
0.0,香菊,温、苦、辛,肺、心
0.0,中华赛爵床,温、苦、甘,missing
0.0,中华青鳞鱼,平、咸、辛,心、肝
0.0,乌饭子,温、甘、酸,missing
0.0,刺梨,涩、甘、酸,胃、脾、肾
0.0,乌当归,温、甘、辛,missing
0.0,白刺,温、甘、酸,missing
0.0,白蝶花,温、甘,missing
0.0,文鳐鱼,温、甘、酸,胃、脾
0.0,白花映山红,温、甘、辛,missing
0.0,白花蛇,温、咸、甘、毒,肝
0.0,小花盾叶薯蓣,凉、苦,肺、肝
0.0,刺人参,温、苦、甘,missing
0.0,小黄鱼鳍,寒、咸,肝
0.0,爪哇唐松草,寒、苦,肾、肝
0.0,止咳菊,温、甘、辛,missing
0.0,芜菁,温、苦、甘、辛,肺、心、胃、脾
0.0,白花蛇头,温、咸、甘、毒,脾、肝
0.0,白石英,温、甘,missing
0.0,白扁豆皮,温、甘,missing
0.0,丛毛榕,温、甘、辛,missing
0.0,百味叶,温、甘、辛,missing
0.0,乌桕木根皮,温、苦、毒,大肠、胃
0.0,叉分蓼,温、甘、酸,missing
0.0,旋花,温、甘,肺、肾
0.0,川桂,温、甘、辛,missing
0.0,川梨,温、甘、酸,missing
0.0,搬倒甑,温、甘、辛,missing
0.0,乌尼参,温、咸、甘,missing
0.0,旋花根,温、苦、甘,肺、肾、肝
0.0,西瓜翠衣,寒、甘,心、胃
0.0,小叶薄荷,凉、辛,心、肾
0.0,小人参,温、甘,心
0.0,雪参,温、甘,脾、肾
0.0,垂盆草,凉、甘、淡、酸,小肠、胆、肝
0.0,小连翘,平、苦、辛、毒,肝
0.0,扁担杆,温、甘、辛,missing
0.0,雪莲花,温、苦、甘,肾
0.0,乌桕子,凉、甘、毒,肺、肾
0.0,乌桕叶,温、苦、毒,心
0.0,狭叶山胡椒,温、辛、毒,心
0.0,夏丸,温、甘,missing
0.0,五味子,温、酸,肺、心、肾
0.0,藏绵芪,温、甘,missing
0.0,野鸡草,温、甘、辛,missing
0.0,止血马唐,寒、涩,肝
0.0,皱疤坚螺,温、苦、涩,心
0.0,小花蜘蛛抱蛋,寒、苦、辛,肺、肝
0.0,白术,温、苦、甘,胃、脾
0.0,逍遥馒头蟹,温、苦、辛,肺、肝
0.0,细柄书带蕨,平、涩,肾、肝
0.0,附地菜,温、甘、辛,missing
0.0,野核桃仁,温、甘,肺、大肠、肾
0.0,蚕豆茎,温、苦,大肠、脾
0.0,豚卵,温、咸、甘,肾
0.0,蚕豆叶,温、苦、甘,肺、心、脾
0.0,蚕茧,温、甘,脾
0.0,白石花,凉、甘,肝
0.0,野大豆藤,凉、甘,脾、肝
0.0,小黑升麻,凉、苦,肺、胃
0.0,滇竹根七,温、甘,missing
0.0,掌叶半夏,平、辛、毒,肝
0.0,象耳朵,凉、苦、涩,肾
0.0,小被单草,温、甘、淡,脾、肾
0.0,勾儿茶,温、涩、甘,missing
0.0,白苋,寒、甘、淡,大肠、小肠
0.0,红牛毛刺,温、涩、甘,missing
0.0,小草寇,温、辛,肺、胃、脾
0.0,喜山葶苈,平、辛,胃、脾
0.0,白仙茅,温、苦、甘,missing
0.0,红叶藤,温、甘、辛,missing
0.0,常春藤子,温、苦、甘,missing
0.0,野三七,温、苦、甘,missing
0.0,火赤链蛇,温、甘,missing
0.0,赶黄草,温、甘,missing
0.0,铁藤根,温、苦、涩,心
0.0,桂木,平、温、甘、辛、酸,missing
0.0,小罗伞,平、温、苦、甘、辛、毒,膀胱、肾、肝
0.0,铁篱巴果,温、苦、甘,missing
0.0,关白附,温、甘、辛、毒,missing
0.0,铁骨银参,温、甘、辛,missing
0.0,桃子,温、甘、酸,肺、大肠
0.0,野马蹄草,凉、甘、淡,肺、膀胱、肝
0.0,翠蓝草,温、甘,missing
0.0,甜石榴,温、涩、甘、酸,missing
0.0,豺肉,温、甘、酸,胃、脾、肾、肝
0.0,螳螂,温、咸、甘,心、肝
0.0,檀香油,温、苦,胃、肾
0.0,白前,温、甘、辛、毒,肺
0.0,细刺木半夏,寒、苦,肾
0.0,霞天膏,温、甘,脾
0.0,藓生马先蒿,温、苦、甘,心、脾
0.0,藤仲,温、苦、甘、毒,missing
0.0,小茅香,平、温、热、辛、毒,肺
0.0,橡实,温、苦、涩,大肠、脾、肾
0.0,仙掌子,凉、甘,胃
0.0,白牛胆根,温、甘、辛,missing
0.0,熊筋,温、甘,肝
0.0,白尼参,温、甘,肾
0.0,大叶山桂,温、甘、辛,missing
0.0,大枣,温、苦、涩、甘,missing
0.0,熊脑,温、咸,肾
0.0,中国骨碎补,温、苦,肾、肝
0.0,硬叶女娄菜,凉、甘、淡,小肠、肝
0.0,单体蕊黄芪,温、甘,missing
0.0,大肺经草,温、甘、辛,missing
0.0,獭肝,温、咸、甘,肺、肾、肝
0.0,野槟榔,温、苦、涩、毒,大肠、胃
0.0,甜瓜,寒、甘,心、胃
0.0,豆豉草,温、甘、辛,missing
0.0,蕈树,平、苦,肾、肝
0.0,甜茶,凉、甘,肺、膀胱、肝
0.0,鹈鹕脂油,温、咸,肾
0.0,地仙桃,温、甘、辛,missing
0.0,眼镜蛇,温、咸、甘、毒,肾、肝
0.0,壮阳草,温、苦、辛、淡,肺
0.0,冬葵,寒、温、甘,missing
0.0,相似虾脊兰,平、苦,肺、心
0.0,越南樟皮,温、甘、辛,missing
0.0,对虾,温、甘,missing
0.0,鲦鱼,温、甘,大肠、胃
0.0,越瓜,寒、甘,小肠、胃
0.0,醍醐,凉、甘,肺
0.0,小果倒地铃,寒、凉、苦、辛,肺、心、脾
0.0,缘桑螺,寒、咸、甘,肝
0.0,野苋子,凉、甘,膀胱、肝
0.0,越南枝实,温、辛,肝
0.0,竹芋,凉、甘、淡,肺、膀胱
0.0,西藏角蒿,温、甘、淡,missing
0.0,烟台翠雀花,寒、辛,肺、胃
0.0,猪靥,温、甘、毒,肺、膀胱、胆、肾
0.0,西瓜,寒、甘,心、胃、膀胱
0.0,猪髓,寒、甘,肾
0.0,西瓜皮,凉、甘、毒,心、胃、膀胱
0.0,翼柄山莴苣,凉、苦,大肠、胃、脾
0.0,猪笼草,凉、甘、淡,肺、胃、胆
0.0,越南万年青,寒、苦,大肠
0.0,猪肝,温、苦、甘,胃、脾、肝
0.0,西南卫矛,温、苦、甘,missing
0.0,白花蛇舌草,凉、甘、淡,大肠、小肠、胃
0.0,猪肤,凉、甘,肾
0.0,猪肚,温、甘,胃、脾
0.0,西洋菜干,凉、甘、淡,肺
0.0,鱵鱼,寒、甘,心、肝
0.0,猪大肠,温、甘、辛,missing
0.0,西藏鸡爪草,温、甘、辛,肺、脾
0.0,猪肠,寒、甘,小肠
0.0,西藏凤仙花,温、甘、淡,missing
0.0,杏子,温、甘、酸、毒,肺、心
0.0,哉果,温、甘、辛,胃、脾、肾
0.0,红参,温、苦、甘,肺、心、脾
0.0,芭蕉油,寒、甘,心、胃、肝
0.0,芭蕉叶,寒、甘、淡,心、肝
0.0,苋,寒、甘,大肠、小肠
0.0,芭蕉根,寒、甘,胃、脾、肝
0.0,小杉藻,寒、咸、甘,大肠、胃
0.0,云南阴地蕨,凉、甘、辛,肺、肝
0.0,鸭头兰花草,温、甘,肺、肾
0.0,苋实,寒、甘,大肠、肝
0.0,广金钱草,凉、甘、淡,膀胱、肾、肝
0.0,蜂蜡,温、甘,missing
0.0,玉兰花,温、辛,肺、肾
0.0,小木通,寒、甘、辛、淡,心、小肠
0.0,稻芽,温、甘,胃、脾
0.0,杏花,温、苦、毒,脾、肾
0.0,大枣大枣,温、甘,胃、脾
0.0,楮实子,寒、甘,肾、肝
0.0,核桃仁,温、甘,肺、大肠、肾
0.0,鳟鱼,温、甘,胃
0.0,向日葵花盘,寒、甘,肝
0.0,岩天麻,温、辛,肺
0.0,棒棒草,温、苦、甘,missing
0.0,杨栌,寒、苦、毒,心
0.0,血风藤,温、甘,肺、脾
0.0,紫椿,温、苦、涩、甘,missing
0.0,紫河车,温、咸、甘,肺、肾、肝
0.0,血满草,温、甘、辛,脾、肾
0.0,紫鸭跖草,凉、甘、淡,心、肝
0.0,紫藤子,温、甘、毒,大肠、胃、肝
0.0,紫梢花,温、甘,肾
0.0,紫藤,温、苦、甘、毒,肾
0.0,蚌泪,寒、甘,肾、肝
0.0,玉米螟,寒、苦、咸,心、大肠
0.0,野绿麻,温、辛,脾、肝
0.0,紫藤根,温、甘,心、肾、肝
0.0,豹肉,温、甘、酸,胆、肾、肝
0.0,野漆树叶,温、辛、毒,肺、大肠、脾、肝
0.0,雉子筵,温、甘,肺、脾
0.0,向日葵根,寒、甘、淡,胃、膀胱
0.0,远志黄堇,寒、苦、涩,心、肝
0.0,雉脑,温、甘,肺
0.0,鹧鸪,温、甘,心、胃、脾
0.0,鹧鸪脚,温、甘,肾
0.0,鹧鸪血,温、甘,肾
0.0,鹧鸪脂,温、甘、辛,胃
0.0,小红蒜根,温、甘、辛,missing
0.0,扁豆衣,温、苦、甘,大肠、脾
0.0,小红参,温、甘,肝
0.0,獐骨,温、甘,脾、肾
0.0,獐肉,温、甘,脾
0.0,翼柄山莴苣根,寒、苦,心、肝
0.0,獐髓,温、咸、甘,脾
0.0,扁豆藤,平、温、甘,心、大肠
0.0,阴蚼,寒、咸、甘,大肠
0.0,棕叶芦,凉、甘,肺、胆
0.0,月见罗瑞草,凉、苦、辛,肺、心
0.0,雉,温、甘、酸,胃、脾、肝
0.0,血参,温、甘,missing
0.0,雉尾,温、甘,肝
0.0,蚬壳,温、咸,肺、胃
0.0,柘木,温、甘,missing
0.0,小通草,凉、甘、淡,肺、胃
0.0,炙黄芪,温、甘,肺、脾
0.0,岩谷伞,凉、平、苦、辛,心、肾、肝
0.0,白鬼笔,温、甘、淡,missing
0.0,白腹锦鸡,温、甘,心、大肠
0.0,竹节参,温、苦、甘,肺、脾、肝
0.0,余甘子,凉、涩、甘、酸,肺、胃
0.0,竹蜂,寒、甘,大肠、胃
0.0,狭叶竹节参,温、苦、甘,missing
0.0,显脉罗伞,温、苦、甘,missing
0.0,天竺黄,寒、甘,心、肝
0.0,柚木,寒、苦、甘,肺、胃、膀胱
0.0,松花粉,温、甘,脾、肝
0.0,沙苑子,温、甘,肾、肝
0.0,白鹅膏,凉、甘,心、小肠
0.0,相思藤,凉、甘、毒,肺、脾、肝
0.0,相思子根,凉、甘,肺、膀胱、胆
0.0,车前草,寒、甘,膀胱、肾、肝
0.0,炙红芪,温、甘,肺、脾
0.0,元元草,平、辛,肺
0.0,制何首乌,温、苦、涩、甘,心、肾、肝
